filename,box_topleft_x,box_topleft_y,box_width,box_height,image_width,image_height,box_bottomright_x,box_bottomright_y,max_box_dim,file_path,face_number,face_img
Image_1781.jpg,1278,648,332,238,2106,1578,1610,886,332,daskShared_local/images/Image_1781.jpg,1781,"[array([[[ 25, 146, 146],
        [ 27, 150, 150],
        [ 27, 146, 147],
        ...,
        [ 27, 144, 150],
        [ 27, 142, 148],
        [ 19, 146, 149]],

       [[ 20, 140, 145],
        [ 20, 142, 145],
        [ 29, 151, 154],
        ...,
        [ 21, 146, 148],
        [ 17, 142, 144],
        [ 19, 143, 143]],

       [[ 26, 145, 144],
        [ 28, 145, 145],
        [ 27, 147, 146],
        ...,
        [ 17, 146, 148],
        [ 13, 145, 148],
        [ 20, 143, 140]],

       ...,

       [[ 37, 156, 149],
        [ 39, 157, 154],
        [ 34, 156, 152],
        ...,
        [ 31, 162, 157],
        [ 34, 163, 159],
        [ 29, 165, 164]],

       [[ 35, 154, 148],
        [ 36, 157, 150],
        [ 35, 157, 152],
        ...,
        [ 32, 163, 158],
        [ 32, 163, 158],
        [ 30, 166, 160]],

       [[ 39, 156, 150],
        [ 39, 155, 150],
        [ 40, 159, 153],
        ...,
        [ 33, 161, 157],
        [ 35, 160, 157],
        [ 30, 163, 157]]], dtype=uint8)]"
Image_1782.jpg,972,270,191,144,1600,1280,1163,414,191,daskShared_local/images/Image_1782.jpg,1782,"[array([[[ 21, 152, 121],
        [ 14, 155, 129],
        [ 19, 153, 131],
        ...,
        [ 28, 161, 130],
        [ 23, 152, 122],
        [ 26, 149, 121]],

       [[ 25, 160, 127],
        [ 25, 169, 134],
        [ 33, 167, 142],
        ...,
        [ 28, 162, 130],
        [ 24, 153, 125],
        [ 25, 147, 122]],

       [[ 19, 158, 122],
        [ 18, 162, 122],
        [ 28, 163, 135],
        ...,
        [ 27, 160, 129],
        [ 26, 155, 127],
        [ 27, 149, 124]],

       ...,

       [[105,  95,  18],
        [112, 105,  53],
        [ 76,  45,  25],
        ...,
        [ 35, 155, 138],
        [ 42, 158, 136],
        [ 36, 149, 119]],

       [[ 97,  77,  10],
        [109,  93,  51],
        [ 85,  50,  32],
        ...,
        [ 36, 153, 134],
        [ 39, 151, 128],
        [ 29, 138, 107]],

       [[102,  75,  21],
        [115,  88,  60],
        [ 97,  56,  43],
        ...,
        [ 39, 151, 131],
        [ 37, 144, 120],
        [ 27, 132, 101]]], dtype=uint8)]"
Image_1783.jpg,381,185,474,310,1280,854,855,495,474,daskShared_local/images/Image_1783.jpg,1783,"[array([[[125, 144, 171],
        [118, 142, 172],
        [115, 141, 169],
        ...,
        [ 20, 210, 246],
        [ 20, 210, 246],
        [ 19, 209, 245]],

       [[120, 142, 169],
        [116, 140, 169],
        [116, 140, 169],
        ...,
        [ 20, 210, 246],
        [ 20, 210, 246],
        [ 19, 209, 245]],

       [[116, 143, 168],
        [115, 139, 169],
        [116, 139, 169],
        ...,
        [ 20, 210, 246],
        [ 20, 210, 246],
        [ 19, 209, 245]],

       ...,

       [[131, 205, 230],
        [130, 203, 230],
        [128, 203, 230],
        ...,
        [  8, 101, 160],
        [  9, 105, 163],
        [  8, 105, 164]],

       [[128, 199, 225],
        [129, 201, 228],
        [122, 199, 225],
        ...,
        [  7, 104, 162],
        [  9, 108, 167],
        [  8, 109, 168]],

       [[126, 195, 223],
        [128, 201, 227],
        [116, 193, 218],
        ...,
        [  7, 107, 166],
        [  9, 111, 171],
        [  8, 114, 172]]], dtype=uint8)]"
Image_1784.jpg,61,125,188,172,600,350,249,297,188,daskShared_local/images/Image_1784.jpg,1784,"[array([[[ 25,  50,  31],
        [ 23,  51,  29],
        [ 23,  51,  29],
        ...,
        [ 64,  67,  71],
        [ 78,  82,  83],
        [ 89,  93,  94]],

       [[ 25,  50,  31],
        [ 25,  50,  31],
        [ 24,  49,  30],
        ...,
        [ 65,  66,  69],
        [ 77,  80,  77],
        [ 94,  95,  99]],

       [[ 25,  50,  31],
        [ 25,  48,  30],
        [ 25,  48,  30],
        ...,
        [ 62,  60,  63],
        [ 67,  66,  62],
        [ 72,  74,  73]],

       ...,

       [[151, 136, 114],
        [152, 140, 115],
        [162, 154, 128],
        ...,
        [149, 131, 105],
        [149, 126,  98],
        [138, 114,  90]],

       [[150, 136, 109],
        [152, 138, 111],
        [144, 133, 104],
        ...,
        [148, 120,  97],
        [155, 121,  94],
        [144, 109,  84]],

       [[147, 130, 102],
        [147, 127,  96],
        [151, 129,  97],
        ...,
        [148, 118,  82],
        [149, 115,  78],
        [143, 113,  79]]], dtype=uint8)]"
Image_1785.jpg,130,93,150,114,500,333,280,207,150,daskShared_local/images/Image_1785.jpg,1785,"[array([[[ 27,  42,  61],
        [ 27,  42,  61],
        [ 27,  42,  61],
        ...,
        [ 24,  42,  64],
        [ 24,  42,  64],
        [ 24,  42,  64]],

       [[ 27,  42,  61],
        [ 27,  42,  61],
        [ 27,  42,  61],
        ...,
        [ 24,  42,  64],
        [ 24,  42,  64],
        [ 24,  42,  64]],

       [[ 27,  42,  61],
        [ 27,  42,  61],
        [ 27,  42,  61],
        ...,
        [ 24,  42,  64],
        [ 24,  42,  64],
        [ 24,  42,  64]],

       ...,

       [[ 24,  43,  58],
        [ 23,  42,  57],
        [ 23,  42,  57],
        ...,
        [113, 130, 122],
        [112, 129, 121],
        [111, 128, 120]],

       [[ 24,  42,  57],
        [ 23,  42,  57],
        [ 23,  42,  57],
        ...,
        [114, 130, 123],
        [113, 130, 122],
        [113, 129, 121]],

       [[ 23,  41,  55],
        [ 24,  42,  56],
        [ 24,  42,  56],
        ...,
        [115, 130, 123],
        [114, 130, 123],
        [114, 129, 122]]], dtype=uint8)]"
Image_1786.jpg,400,177,88,82,800,600,488,259,88,daskShared_local/images/Image_1786.jpg,1786,"[array([[[104, 102, 114],
        [103, 102, 113],
        [105, 102, 115],
        ...,
        [ 64, 114, 153],
        [ 64, 115, 153],
        [ 64, 115, 153]],

       [[104, 102, 111],
        [104, 102, 111],
        [106, 103, 113],
        ...,
        [ 63, 114, 153],
        [ 63, 115, 153],
        [ 63, 115, 153]],

       [[102, 102, 120],
        [102, 102, 120],
        [102, 101, 121],
        ...,
        [ 67, 114, 152],
        [ 68, 115, 152],
        [ 68, 115, 152]],

       ...,

       [[119, 117, 162],
        [117, 115, 159],
        [124, 123, 170],
        ...,
        [ 17, 133, 239],
        [ 17, 134, 237],
        [ 17, 134, 237]],

       [[120, 118, 164],
        [118, 115, 161],
        [128, 126, 174],
        ...,
        [ 18, 134, 236],
        [ 18, 135, 233],
        [ 18, 135, 234]],

       [[120, 118, 164],
        [118, 115, 160],
        [127, 126, 173],
        ...,
        [ 18, 134, 237],
        [ 18, 135, 234],
        [ 18, 134, 235]]], dtype=uint8)]"
Image_1787.jpg,872,518,229,210,1920,1200,1101,728,229,daskShared_local/images/Image_1787.jpg,1787,"[array([[[  0, 115, 115],
        [  0, 115, 115],
        [  0, 112, 114],
        ...,
        [  1, 124, 123],
        [  0, 124, 122],
        [  0, 124, 121]],

       [[  0, 115, 115],
        [  1, 115, 116],
        [  2, 114, 116],
        ...,
        [  2, 125, 124],
        [  0, 124, 122],
        [  0, 123, 121]],

       [[  1, 116, 116],
        [  2, 116, 116],
        [  3, 116, 116],
        ...,
        [  1, 124, 122],
        [  1, 125, 122],
        [  0, 124, 121]],

       ...,

       [[101,  89,  47],
        [117, 108,  67],
        [115, 107,  69],
        ...,
        [ 65,  50,  33],
        [ 41,  28,  12],
        [ 47,  33,  20]],

       [[100,  89,  53],
        [113, 103,  67],
        [104,  95,  62],
        ...,
        [ 75,  56,  43],
        [ 57,  41,  29],
        [ 44,  31,  21]],

       [[104,  94,  59],
        [108,  98,  64],
        [110,  99,  68],
        ...,
        [110,  89,  77],
        [ 77,  59,  48],
        [ 40,  25,  16]]], dtype=uint8)]"
Image_1788.jpg,166,11,102,103,498,272,268,114,103,daskShared_local/images/Image_1788.jpg,1788,"[array([[[  0,  33,  69],
        [  0,  33,  69],
        [  0,  34,  69],
        ...,
        [  2,  30,  51],
        [  2,  30,  51],
        [  2,  30,  51]],

       [[  0,  33,  68],
        [  0,  33,  68],
        [  0,  34,  69],
        ...,
        [  2,  29,  51],
        [  2,  29,  51],
        [  2,  29,  51]],

       [[  0,  32,  67],
        [  0,  32,  67],
        [  0,  33,  67],
        ...,
        [  1,  28,  50],
        [  1,  28,  50],
        [  1,  28,  50]],

       ...,

       [[109, 112, 110],
        [110, 112, 110],
        [112, 113, 113],
        ...,
        [195, 199, 205],
        [198, 204, 211],
        [199, 204, 212]],

       [[107, 111, 106],
        [107, 111, 107],
        [112, 116, 112],
        ...,
        [176, 180, 183],
        [176, 180, 183],
        [176, 180, 184]],

       [[106, 111, 106],
        [107, 111, 106],
        [112, 116, 112],
        ...,
        [175, 179, 181],
        [174, 178, 181],
        [174, 178, 181]]], dtype=uint8)]"
Image_1789.JPG,472,415,527,309,1600,1467,999,724,527,daskShared_local/images/Image_1789.JPG,1789,"[array([[[ 69,  85,  83],
        [ 64,  80,  81],
        [ 63,  79,  78],
        ...,
        [104, 111,  89],
        [105, 111,  91],
        [100, 108,  91]],

       [[ 75,  87,  82],
        [ 66,  81,  81],
        [ 62,  80,  79],
        ...,
        [114, 117, 100],
        [ 99, 101,  86],
        [ 98, 103,  91]],

       [[ 71,  85,  85],
        [ 64,  81,  84],
        [ 64,  84,  85],
        ...,
        [107, 109,  92],
        [ 94,  98,  85],
        [ 98, 103,  92]],

       ...,

       [[170, 165, 122],
        [180, 179, 138],
        [206, 206, 149],
        ...,
        [154, 158, 140],
        [137, 140, 122],
        [126, 130, 113]],

       [[204, 200, 151],
        [211, 207, 154],
        [215, 214, 151],
        ...,
        [132, 134, 120],
        [130, 132, 117],
        [119, 120, 106]],

       [[205, 201, 156],
        [213, 207, 152],
        [214, 213, 144],
        ...,
        [133, 134, 121],
        [128, 128, 115],
        [126, 125, 111]]], dtype=uint8)]"
Image_179.jpg,696,675,350,221,2793,2090,1046,896,350,daskShared_local/images/Image_179.jpg,179,"[array([[[  3,  67, 190],
        [  3,  67, 190],
        [  3,  67, 190],
        ...,
        [  3,  68, 186],
        [  3,  68, 186],
        [  3,  68, 186]],

       [[  3,  67, 190],
        [  3,  67, 190],
        [  3,  67, 190],
        ...,
        [  3,  68, 186],
        [  3,  68, 186],
        [  3,  68, 186]],

       [[  3,  67, 190],
        [  3,  67, 190],
        [  3,  67, 190],
        ...,
        [  3,  68, 186],
        [  3,  68, 186],
        [  3,  68, 186]],

       ...,

       [[  5,  52, 156],
        [  5,  52, 156],
        [  5,  52, 156],
        ...,
        [ 55,  58,  40],
        [ 57,  60,  39],
        [ 76,  80,  56]],

       [[  5,  52, 156],
        [  5,  52, 156],
        [  5,  52, 156],
        ...,
        [ 67,  70,  55],
        [ 58,  61,  41],
        [ 67,  71,  47]],

       [[  5,  52, 156],
        [  5,  52, 156],
        [  5,  52, 156],
        ...,
        [ 66,  76,  58],
        [ 56,  65,  43],
        [ 58,  66,  42]]], dtype=uint8)]"
Image_1790.jpg,673,294,290,314,1600,900,963,608,314,daskShared_local/images/Image_1790.jpg,1790,"[array([[[  0, 116, 199],
        [  0, 116, 199],
        [  0, 116, 199],
        ...,
        [  1, 117, 202],
        [  1, 117, 202],
        [  1, 117, 202]],

       [[  0, 116, 199],
        [  0, 116, 199],
        [  0, 116, 199],
        ...,
        [  1, 117, 202],
        [  1, 117, 202],
        [  1, 117, 202]],

       [[  0, 116, 199],
        [  0, 116, 199],
        [  0, 116, 199],
        ...,
        [  1, 117, 201],
        [  1, 117, 201],
        [  1, 117, 201]],

       ...,

       [[151, 142, 102],
        [155, 147, 109],
        [155, 147, 111],
        ...,
        [194, 192, 158],
        [182, 184, 150],
        [107, 112,  78]],

       [[186, 178, 141],
        [184, 176, 140],
        [177, 169, 134],
        ...,
        [114, 116,  90],
        [130, 136, 113],
        [ 84,  94,  71]],

       [[210, 202, 168],
        [213, 204, 171],
        [190, 181, 148],
        ...,
        [ 69,  74,  55],
        [ 95, 103,  89],
        [116, 128, 116]]], dtype=uint8)]"
Image_1791.jpg,75,74,89,82,300,260,164,156,89,daskShared_local/images/Image_1791.jpg,1791,"[array([[[  2, 229, 253],
        [  2, 229, 253],
        [  1, 229, 253],
        ...,
        [ 20, 200, 229],
        [ 31, 200, 230],
        [ 29, 200, 230]],

       [[  2, 229, 253],
        [  2, 229, 253],
        [  1, 229, 252],
        ...,
        [ 13, 198, 231],
        [ 21, 196, 230],
        [ 19, 197, 230]],

       [[  2, 228, 253],
        [  2, 228, 253],
        [  2, 228, 253],
        ...,
        [ 43, 207, 225],
        [ 68, 211, 232],
        [ 62, 210, 230]],

       ...,

       [[  1, 187, 239],
        [  1, 187, 239],
        [  1, 187, 238],
        ...,
        [  6,  39,  27],
        [  5,  43,  29],
        [  6,  42,  28]],

       [[  1, 186, 239],
        [  1, 186, 239],
        [  1, 187, 239],
        ...,
        [  7,  22,  19],
        [  7,  26,  23],
        [  7,  26,  22]],

       [[  1, 186, 239],
        [  1, 186, 239],
        [  1, 187, 239],
        ...,
        [  7,  26,  21],
        [  7,  30,  25],
        [  7,  29,  24]]], dtype=uint8)]"
Image_1792.jpg,327,277,97,64,800,600,424,341,97,daskShared_local/images/Image_1792.jpg,1792,"[array([[[  1, 159, 255],
        [  1, 159, 255],
        [  0, 159, 254],
        ...,
        [  1, 164, 255],
        [  1, 164, 255],
        [  1, 164, 255]],

       [[  1, 159, 255],
        [  1, 159, 255],
        [  0, 159, 254],
        ...,
        [  1, 164, 255],
        [  1, 164, 255],
        [  1, 164, 255]],

       [[  0, 159, 255],
        [  0, 159, 255],
        [  1, 159, 254],
        ...,
        [  1, 164, 255],
        [  0, 163, 254],
        [  0, 163, 254]],

       ...,

       [[ 80, 129,  91],
        [ 80, 129,  91],
        [ 92, 139, 101],
        ...,
        [ 34,  41,  31],
        [ 35,  43,  32],
        [ 35,  43,  32]],

       [[ 86, 135,  99],
        [ 86, 134,  99],
        [ 90, 136,  97],
        ...,
        [ 36,  44,  34],
        [ 37,  45,  35],
        [ 37,  45,  35]],

       [[ 86, 134,  98],
        [ 86, 134,  98],
        [ 90, 137,  97],
        ...,
        [ 36,  44,  34],
        [ 37,  45,  35],
        [ 37,  45,  35]]], dtype=uint8)]"
Image_1793.jpg,304,242,268,264,1000,664,572,506,268,daskShared_local/images/Image_1793.jpg,1793,"[array([[[198, 199, 201],
        [198, 199, 201],
        [198, 199, 201],
        ...,
        [189, 136,  87],
        [193, 141,  96],
        [197, 147, 109]],

       [[196, 197, 199],
        [197, 198, 200],
        [198, 199, 201],
        ...,
        [187, 135,  88],
        [194, 143, 101],
        [203, 153, 115]],

       [[196, 197, 199],
        [196, 197, 199],
        [197, 198, 200],
        ...,
        [185, 134,  89],
        [193, 145, 104],
        [204, 156, 120]],

       ...,

       [[177, 142, 110],
        [168, 130,  96],
        [155, 114,  76],
        ...,
        [126, 100,  67],
        [128, 102,  69],
        [131, 105,  72]],

       [[172, 140, 110],
        [168, 132,  99],
        [159, 119,  81],
        ...,
        [132, 107,  74],
        [134, 109,  77],
        [134, 110,  77]],

       [[168, 138, 108],
        [167, 134, 101],
        [160, 122,  85],
        ...,
        [127, 104,  73],
        [130, 106,  75],
        [128, 105,  74]]], dtype=uint8)]"
Image_1794.jpg,322,157,166,175,1200,735,488,332,175,daskShared_local/images/Image_1794.jpg,1794,"[array([[[106, 182, 196],
        [103, 179, 193],
        [ 94, 178, 189],
        ...,
        [ 18,  58,  84],
        [ 16,  57,  82],
        [  9,  51,  75]],

       [[103, 179, 193],
        [101, 177, 191],
        [ 94, 179, 190],
        ...,
        [ 17,  60,  83],
        [ 18,  63,  84],
        [ 11,  58,  79]],

       [[101, 177, 191],
        [ 98, 174, 188],
        [ 94, 180, 191],
        ...,
        [ 12,  57,  77],
        [ 14,  61,  80],
        [  6,  57,  73]],

       ...,

       [[144, 186, 177],
        [144, 186, 176],
        [143, 179, 180],
        ...,
        [ 47,  13,   2],
        [ 40,   4,   1],
        [ 58,  20,   4]],

       [[139, 182, 166],
        [140, 182, 167],
        [142, 178, 176],
        ...,
        [ 31,   6,   1],
        [ 44,  15,   6],
        [ 72,  37,  17]],

       [[134, 179, 160],
        [136, 181, 160],
        [146, 181, 175],
        ...,
        [ 54,  30,   6],
        [ 88,  61,  27],
        [110,  79,  48]]], dtype=uint8)]"
Image_1795.jpg,329,242,886,615,1500,1125,1215,857,886,daskShared_local/images/Image_1795.jpg,1795,"[array([[[ 95, 171, 171],
        [ 95, 171, 168],
        [ 97, 171, 169],
        ...,
        [115, 138, 149],
        [116, 138, 147],
        [118, 139, 148]],

       [[ 94, 171, 168],
        [ 95, 171, 169],
        [ 95, 170, 172],
        ...,
        [117, 137, 147],
        [116, 138, 148],
        [120, 139, 150]],

       [[ 96, 169, 167],
        [ 96, 169, 169],
        [ 95, 170, 171],
        ...,
        [117, 135, 147],
        [119, 139, 150],
        [125, 144, 152]],

       ...,

       [[ 96, 186, 231],
        [ 98, 184, 229],
        [ 98, 182, 228],
        ...,
        [ 96, 129, 127],
        [102, 131, 130],
        [106, 132, 134]],

       [[ 97, 188, 233],
        [ 98, 185, 232],
        [ 98, 184, 229],
        ...,
        [ 97, 129, 127],
        [103, 131, 129],
        [108, 133, 131]],

       [[ 98, 191, 236],
        [ 98, 188, 234],
        [ 99, 185, 232],
        ...,
        [ 99, 131, 126],
        [105, 131, 127],
        [111, 133, 131]]], dtype=uint8)]"
Image_1796.jpg,189,426,38,36,1024,683,227,462,38,daskShared_local/images/Image_1796.jpg,1796,"[array([[[ 95,  84,  51],
        [ 94,  83,  50],
        [ 94,  83,  49],
        ...,
        [  5, 183, 195],
        [  4, 182, 194],
        [  4, 182, 194]],

       [[ 96,  85,  53],
        [ 96,  84,  52],
        [ 95,  84,  51],
        ...,
        [  5, 183, 195],
        [  5, 183, 195],
        [  5, 183, 195]],

       [[ 98,  86,  56],
        [ 97,  85,  54],
        [ 96,  85,  53],
        ...,
        [  6, 184, 196],
        [  6, 184, 196],
        [  6, 184, 196]],

       ...,

       [[120, 114,  21],
        [123, 116,  26],
        [125, 118,  30],
        ...,
        [ 59,  84,  26],
        [ 63,  88,  27],
        [ 67,  91,  28]],

       [[118, 113,  21],
        [120, 114,  25],
        [121, 116,  29],
        ...,
        [ 55,  81,  26],
        [ 58,  84,  27],
        [ 61,  87,  27]],

       [[116, 112,  22],
        [117, 112,  24],
        [117, 113,  27],
        ...,
        [ 50,  78,  26],
        [ 53,  80,  26],
        [ 55,  83,  26]]], dtype=uint8)]"
Image_1797.jpg,387,109,174,167,800,600,561,276,174,daskShared_local/images/Image_1797.jpg,1797,"[array([[[248, 250, 213],
        [248, 249, 215],
        [247, 250, 215],
        ...,
        [ 50, 119,  96],
        [ 49, 118,  97],
        [ 49, 123,  99]],

       [[251, 253, 215],
        [250, 253, 218],
        [249, 254, 219],
        ...,
        [ 53, 122,  99],
        [ 51, 121, 100],
        [ 44, 117,  96]],

       [[242, 249, 210],
        [236, 243, 208],
        [226, 235, 200],
        ...,
        [ 52, 122, 100],
        [ 51, 122, 101],
        [ 48, 123, 103]],

       ...,

       [[244, 142,  32],
        [242, 140,  32],
        [240, 137,  32],
        ...,
        [111, 137,  92],
        [117, 144,  92],
        [118, 147,  92]],

       [[240, 138,  29],
        [240, 138,  32],
        [239, 136,  34],
        ...,
        [ 98, 128,  81],
        [122, 153, 101],
        [125, 159, 104]],

       [[240, 139,  31],
        [238, 140,  33],
        [239, 138,  35],
        ...,
        [ 99, 132,  85],
        [125, 160, 108],
        [122, 161, 108]]], dtype=uint8)]"
Image_1798.jpg,135,39,135,137,425,282,270,176,137,daskShared_local/images/Image_1798.jpg,1798,"[array([[[  0,  81, 128],
        [  0,  82, 129],
        [  1,  82, 130],
        ...,
        [  0, 122, 169],
        [  0, 121, 168],
        [  0, 120, 167]],

       [[  0,  80, 128],
        [  0,  81, 128],
        [  0,  81, 129],
        ...,
        [  0, 121, 168],
        [  0, 120, 167],
        [  0, 119, 167]],

       [[  0,  78, 127],
        [  0,  79, 127],
        [  0,  80, 128],
        ...,
        [  0, 119, 166],
        [  0, 118, 166],
        [  0, 118, 166]],

       ...,

       [[  9,   3,   1],
        [  7,   4,   2],
        [  5,   6,   4],
        ...,
        [ 31,  91,  93],
        [ 11,  86,  92],
        [  8,  87,  93]],

       [[  6,   3,   1],
        [  5,   4,   1],
        [  4,   6,   3],
        ...,
        [ 19,  86,  91],
        [  2,  80,  87],
        [  1,  78,  87]],

       [[  6,   4,   1],
        [  5,   5,   1],
        [  4,   6,   2],
        ...,
        [ 18,  86,  91],
        [  2,  78,  86],
        [  0,  75,  83]]], dtype=uint8)]"
Image_1799.jpg,334,38,122,74,623,200,456,112,122,daskShared_local/images/Image_1799.jpg,1799,"[array([[[  0, 163, 252],
        [  0, 163, 252],
        [  0, 163, 252],
        ...,
        [  2, 130, 255],
        [  2, 130, 255],
        [  2, 130, 255]],

       [[  0, 163, 252],
        [  0, 163, 252],
        [  0, 163, 252],
        ...,
        [  2, 130, 255],
        [  2, 130, 255],
        [  2, 130, 255]],

       [[  0, 163, 252],
        [  0, 163, 252],
        [  0, 163, 252],
        ...,
        [  2, 130, 255],
        [  2, 130, 255],
        [  2, 130, 255]],

       ...,

       [[ 26,  41,  46],
        [ 25,  39,  45],
        [ 21,  35,  41],
        ...,
        [  6,  99, 238],
        [ 11, 102, 240],
        [ 13, 104, 240]],

       [[ 15,  29,  32],
        [ 15,  29,  31],
        [ 13,  27,  30],
        ...,
        [  5,  99, 239],
        [ 12, 104, 243],
        [ 15, 106, 245]],

       [[ 11,  25,  26],
        [ 10,  24,  26],
        [ 10,  24,  25],
        ...,
        [  4,  98, 240],
        [ 12, 105, 245],
        [ 16, 107, 247]]], dtype=uint8)]"
Image_18.png,238,32,85,85,589,295,323,117,85,daskShared_local/images/Image_18.png,18,"[array([[[  0, 173, 191],
        [  0, 174, 192],
        [  0, 170, 189],
        ...,
        [  0, 173, 196],
        [  0, 171, 194],
        [  0, 172, 195]],

       [[  0, 174, 192],
        [  0, 175, 192],
        [  0, 171, 190],
        ...,
        [  0, 173, 196],
        [  0, 170, 194],
        [  0, 171, 195]],

       [[  0, 171, 189],
        [  0, 172, 190],
        [  0, 169, 188],
        ...,
        [  0, 174, 196],
        [  0, 172, 195],
        [  0, 173, 195]],

       ...,

       [[ 54,  29,  27],
        [ 56,  30,  29],
        [ 51,  26,  23],
        ...,
        [168, 113, 112],
        [215, 141, 134],
        [199, 132, 126]],

       [[ 63,  35,  31],
        [ 65,  37,  32],
        [ 57,  30,  30],
        ...,
        [231, 158, 150],
        [240, 160, 150],
        [237, 159, 150]],

       [[ 60,  33,  30],
        [ 62,  34,  31],
        [ 55,  29,  27],
        ...,
        [210, 143, 138],
        [232, 154, 145],
        [224, 150, 142]]], dtype=uint8)]"
Image_180.jpg,3232,770,828,861,5616,2633,4060,1631,861,daskShared_local/images/Image_180.jpg,180,"[array([[[  0, 197, 244],
        [  0, 196, 244],
        [  0, 196, 244],
        ...,
        [  0, 210, 255],
        [  0, 210, 255],
        [  0, 210, 255]],

       [[  0, 196, 244],
        [  0, 196, 244],
        [  0, 196, 244],
        ...,
        [  0, 209, 255],
        [  1, 209, 255],
        [  0, 209, 255]],

       [[  0, 196, 244],
        [  0, 196, 244],
        [  0, 196, 244],
        ...,
        [  0, 208, 254],
        [  0, 208, 254],
        [  0, 208, 254]],

       ...,

       [[ 46, 155, 167],
        [ 29, 144, 165],
        [ 11, 136, 167],
        ...,
        [221, 174, 163],
        [225, 181, 168],
        [229, 189, 172]],

       [[  1, 120, 152],
        [  1, 120, 159],
        [  1, 123, 166],
        ...,
        [215, 170, 160],
        [225, 186, 176],
        [222, 179, 164]],

       [[  0, 120, 155],
        [  0, 123, 161],
        [  0, 125, 166],
        ...,
        [199, 148, 136],
        [208, 160, 146],
        [205, 159, 142]]], dtype=uint8)]"
Image_1800.jpg,71,181,211,157,600,600,282,338,211,daskShared_local/images/Image_1800.jpg,1800,"[array([[[170, 186, 175],
        [170, 182, 176],
        [164, 177, 172],
        ...,
        [142, 158, 138],
        [157, 170, 141],
        [167, 182, 151]],

       [[159, 175, 165],
        [171, 184, 175],
        [174, 187, 178],
        ...,
        [150, 168, 147],
        [157, 175, 144],
        [164, 183, 151]],

       [[135, 150, 143],
        [154, 168, 157],
        [174, 187, 176],
        ...,
        [154, 172, 151],
        [159, 177, 153],
        [162, 181, 156]],

       ...,

       [[187, 181, 148],
        [191, 178, 137],
        [194, 179, 122],
        ...,
        [129, 112,  74],
        [132, 113,  73],
        [137, 118,  76]],

       [[182, 171, 141],
        [189, 177, 134],
        [194, 180, 123],
        ...,
        [129, 110,  73],
        [137, 118,  78],
        [141, 122,  79]],

       [[176, 165, 133],
        [184, 172, 129],
        [191, 182, 125],
        ...,
        [132, 112,  75],
        [137, 117,  76],
        [141, 124,  80]]], dtype=uint8)]"
Image_1801.jpg,419,351,308,236,1536,1024,727,587,308,daskShared_local/images/Image_1801.jpg,1801,"[array([[[ 11, 133, 244],
        [ 14, 136, 247],
        [ 16, 138, 248],
        ...,
        [ 16, 178, 249],
        [ 15, 176, 249],
        [ 16, 174, 250]],

       [[  8, 130, 241],
        [  8, 130, 241],
        [  9, 131, 241],
        ...,
        [ 18, 182, 247],
        [ 15, 176, 244],
        [ 19, 178, 251]],

       [[ 14, 136, 247],
        [ 14, 136, 247],
        [ 14, 136, 247],
        ...,
        [ 16, 181, 242],
        [ 13, 175, 240],
        [ 16, 176, 243]],

       ...,

       [[ 11,  62, 214],
        [ 14,  66, 214],
        [ 12,  64, 209],
        ...,
        [ 23,  71,  65],
        [ 14,  77,  82],
        [ 12, 113, 111]],

       [[  8,  63, 213],
        [ 11,  65, 213],
        [ 10,  64, 210],
        ...,
        [ 32,  79,  70],
        [ 34, 118, 122],
        [ 15, 124, 123]],

       [[  7,  63, 209],
        [  9,  64, 211],
        [  8,  64, 213],
        ...,
        [ 11,  67,  62],
        [ 16,  86,  86],
        [ 16,  89,  91]]], dtype=uint8)]"
Image_1802.jpg,299,174,224,193,1000,664,523,367,224,daskShared_local/images/Image_1802.jpg,1802,"[array([[[  0,  79, 148],
        [  1,  80, 146],
        [  2,  79, 148],
        ...,
        [  0,  99, 170],
        [  1,  98, 169],
        [  1, 100, 167]],

       [[  1,  80, 146],
        [  1,  80, 146],
        [  1,  80, 146],
        ...,
        [  1,  99, 169],
        [  1,  98, 169],
        [  0,  98, 169]],

       [[  1,  78, 145],
        [  1,  79, 145],
        [  0,  79, 145],
        ...,
        [  0,  99, 168],
        [  0,  99, 168],
        [  0,  99, 167]],

       ...,

       [[ 35,  52,  48],
        [ 43,  53,  43],
        [ 49,  49,  40],
        ...,
        [218, 204, 183],
        [222, 205, 178],
        [216, 196, 156]],

       [[ 37,  65,  59],
        [ 45,  58,  47],
        [ 48,  52,  44],
        ...,
        [228, 220, 193],
        [232, 217, 185],
        [232, 217, 177]],

       [[ 41,  64,  56],
        [ 43,  60,  49],
        [ 42,  50,  43],
        ...,
        [222, 213, 186],
        [231, 218, 183],
        [232, 222, 186]]], dtype=uint8)]"
